Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Age_group,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Avg_size_per_room,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_government_satisfaction,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Most_Important_Issue,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Financial_agenda_matters,Num_of_kids_born_last_10_years,Overall_happiness_score
Turquoises,5.0,534.2413813000001,75274.06517,Below_30,31900.73085,No,598.7319703,Yes,Female,After_16:00,0.00299626,0.6449679429999999,8603.0,378.62348149999997,92.6627018,4984.216332999999,730.3948397999999,1.052624569,19.4582497,1.3969999999999998,47397.97904,Maybe,178672.7006,9.418070076000001,422.696937,48.97557099,178.0804604,60.0,Financial,12.0,159.4166525,2.0,Public_or_other,Hightech,Yes,0.0,431.4022864
Browns,8.0,266.5958156,64927.163870000004,30-45,7995.901817,No,1064.669098,No,Female,By_16:00,0.18046474199999998,0.304017541,8078.0,671.220429,53.38769914,8648.688,39.05623243,45.19325257,25.90792213,7.922000000000001,83943.63352999999,No,533812.473,0.80337326,730.6247142000001,28.26383028,88.86527187,100.0,Education,13.0,397.66601430000003,2.0,,Public_Sector,No,0.0,775.016481
Browns,4.0,159.3382881,49516.28657,30-45,2884.078325,Yes,1363.934608,No,Female,By_16:00,0.214799897,0.704932157,3946.0,897.3277684000001,87.81686181,11117.51582,19.55902693,15.8904545,29.955429700000003,12.054,108938.1906,Yes,869157.2378,6.671097698,932.2860278999999,50.68423958,53.1127627,80.0,Healthcare,13.0,725.5382703,2.0,Public_or_other,Hightech,Yes,0.0,926.2220269
Turquoises,9.0,437.9200053,58988.17705,Below_30,21464.18789,Yes,682.6963549999999,Yes,Male,After_16:00,0.6938526979999999,0.754688848,3945.0,421.4820959,78.17627671,4883.988329,174.2056427,79.33611174,20.53002913,6.055,,Yes,163298.7608,8.485831311,404.1024137,83.14548342,145.9733351,100.0,Education,12.0,126.61930770000001,1.0,Foot_or_bicycle,Services_or_Retail,Yes,1.0,525.9044546
Blues,9.0,1631.281223,25648.97607,30-45,296229.1414,Yes,1168.647465,Yes,Male,By_16:00,0.7052482179999999,0.087635326,5136.0,918.9105192,66.72613688,,61.35043385,12.10066921,30.3135369,8.863999999999999,89812.63282,Yes,2224.9737920000002,7.612973726,47.16962785,54.06335099,543.7604077000001,90.0,Environment,12.0,640.9020837999999,6.0,Car,Student_or_Unemployed,Yes,1.0,673.8220698
Reds,3.0,968.7438239,199686.599,45_and_up,104606.7586,Yes,825.9786215,No,Female,After_16:00,0.038219708,0.071349497,7698.0,501.0451932,40.55116037,7185.972876999999,248.09683790000003,19.23813582,22.38403881,4.302,65003.37534,Yes,382404.0265,4.37327208,618.388249,14.47335733,322.914608,50.0,Other,8.0,173.1859878,3.0,Car,Student_or_Unemployed,No,0.0,626.3982454
Greys,6.0,70.94542261,12941.51571,45_and_up,592.8988063999999,No,820.2283232000001,No,Female,After_16:00,0.6732188029999999,0.083122255,8918.0,600.4035432999999,7.106530642999999,6673.259811,867.0583186000001,18.77250893,24.50313334,3.082,67691.92102000001,No,299477.3882,1.848561594,547.2452724999999,20.57707307,23.6484742,40.0,Foreign_Affairs,6.0,121.593359,2.0,Car,Hightech,Yes,0.0,450.2812141
Greys,1.0,482.65834689999997,78619.83162000001,30-45,26055.22832,No,653.34932,Yes,Female,By_16:00,0.047264964000000007,0.948114197,,421.14086660000004,22.17113487,5728.957710000001,245.3714481,83.59968909,20.52171695,7.817,52369.58438,Yes,238796.021,7.227796668,488.66759759999997,87.40656697,160.88611559999998,30.0,Military,9.0,93.57810183,5.0,Car,Public_Sector,No,2.0,450.9115607
Violets,9.0,317.20939219999997,64795.75045,45_and_up,11295.9363,No,1231.4326130000002,No,Male,By_16:00,0.714998934,0.577111859,8721.0,976.9942526000001,7.6577612660000005,8082.030616,551.9071396,61.15746235,31.25690728,7.279,101956.6506,Yes,375529.0012,6.82405517,612.8042111000001,52.25765062,105.73646409999998,,Healthcare,13.0,496.91609360000007,2.0,Foot_or_bicycle,Student_or_Unemployed,No,1.0,581.7147299
Purples,9.0,401.2170379,48804.567910000005,Below_30,18029.86252,Yes,293.76356139999996,Yes,Female,After_16:00,0.07829027599999999,0.21698789100000002,3948.0,192.78563830000002,9.592075506,4034.8107130000003,790.3465980000001,13.26466459,13.884726800000001,12.052,25479.70637,Maybe,133169.4846,7.754437451,364.92394360000003,71.59643185,133.7390126,100.0,Education,15.0,472.40206680000006,1.0,Foot_or_bicycle,Industry_or_other,Yes,2.0,167.5281851
Oranges,6.0,449.71171960000004,61536.65464,45_and_up,22631.0851,No,843.1827227,Yes,Female,By_16:00,0.685500016,0.482462581,8628.0,465.31498389999996,31.53987955,5035.703415,805.9923074,64.65347735,21.57116093,3.372,61837.8547,No,168516.2801,8.073317787999999,410.50734480000006,86.04133537,149.9039065,50.0,Other,8.0,283.4418428999999,1.0,Car,Services_or_Retail,No,0.0,766.6970052999999
Greens,3.0,378.6508679,37601.74513,Below_30,16066.936930000002,No,858.2305342,Yes,Female,By_16:00,0.701695592,0.443763001,4554.0,555.2450392999999,68.64817739,4089.625872,598.6069399,27.71324415,23.56363807,5.446000000000001,64605.191470000005,Yes,88752.50075,4.976241705,297.9135793,0.36281494,126.21695600000001,90.0,Environment,11.0,262.0637966,1.0,Public_or_other,Hightech,Yes,6.0,657.4372818
Browns,10.0,,9924.445833,Below_30,5435.468148,Yes,182.6745644,Yes,Female,After_16:00,0.167959093,0.372120981,4257.0,149.7366439,19.77751881,1656.0229259999999,654.5682423999999,52.76007496,12.23669252,11.743,15864.985969999998,No,,6.1666747829999995,135.6549638,52.65307203,73.15947426,100.0,Education,16.0,664.4231801,1.0,Foot_or_bicycle,Public_Sector,Yes,0.0,68.69217695
Whites,6.0,453.0169618,77722.67577999999,Below_30,22963.713180000002,Yes,603.1447205000001,No,Female,After_16:00,0.6358420920000001,0.306023929,7062.0,368.92607979999997,38.84099552,5884.8565100000005,583.1684868,37.83618982,19.20744855,2.938,48367.489219999996,Yes,264916.5379,0.236293571,514.7004350999999,0.773025933,151.0056539,80.0,Healthcare,8.0,145.2002102,2.0,Car,Services_or_Retail,Yes,2.0,439.28241030000004
Browns,2.0,701.2409637999999,134848.5169,Below_30,54881.40135,No,914.0836244999999,No,Female,After_16:00,0.025883512999999997,0.130205873,3044.0,510.7009661,3.113780264,6790.396781999999,961.0494007000001,15.96635727,22.598693899999997,12.956,68914.45762999999,Maybe,332813.0157,6.138505025,576.8994849999999,44.30569536,233.74698790000002,100.0,Education,16.0,303.6203666,1.0,Foot_or_bicycle,Public_Sector,Yes,0.0,793.5256131
Purples,8.0,627.9890119,101903.4123,Below_30,44038.24068,No,535.9475610000001,Yes,Female,After_16:00,0.236998266,0.457946242,4229.0,438.30496830000004,0.410843384,5744.692517,201.377782,93.05669302,20.93573424,11.770999999999999,47608.58198,Yes,236982.28,8.3097597,486.808258,71.43440337,209.32967060000001,70.0,Social,10.0,320.68269110000006,1.0,Car,Industry_or_other,No,0.0,185.58452739999998
Greys,10.0,84.53620014,11888.71822,30-45,832.2197484000001,No,694.7659257,Yes,Male,After_16:00,0.052512455,0.437494932,6677.0,468.0282313,29.12683755,5155.095713000001,578.7737409,18.29974365,21.63396014,5.3229999999999995,55256.73097999999,Maybe,178002.9219,4.022413976,421.903925,11.73320969,28.17873338,30.0,Military,8.0,92.26300597,2.0,Car,Student_or_Unemployed,Yes,3.0,462.70025
Yellows,9.0,-41.95087624,-8201.018601,Below_30,191.5581543,No,513.0880512,No,Male,By_16:00,0.5100135579999999,0.286730272,6634.0,280.875899,99.75483813,6426.481693,897.6212218000001,16.38834884,16.75935258,7.3660000000000005,41716.12513,Maybe,343950.5675,3.4215264139999997,586.4729894999999,93.67275499,-13.98362541,70.0,Social,9.0,254.64268019999997,2.0,Motorcycle_or_truck,Public_Sector,Yes,0.0,403.3048864
Khakis,3.0,104.850871,10122.39576,45_and_up,1266.4730849999999,Yes,532.1488864,Yes,Male,By_16:00,0.690687688,0.8302383870000001,6058.0,353.5777006,,3603.381916,191.326977,40.22814846,18.80366189,3.9419999999999997,41718.2689,Yes,83881.28027,0.09481665199999999,289.6226515,99.73835952,34.95029033,60.0,Financial,5.0,287.42902389999995,1.0,Car,Public_Sector,Yes,0.0,369.9333815
Turquoises,3.0,245.89862369999997,28383.68002,45_and_up,6810.425447,No,664.9351965,Yes,Female,After_16:00,0.036096737000000004,0.209635453,4724.0,426.94909299999995,27.84035525,4316.749616,924.8744342,64.67977455,20.6627465,5.276,51361.1898,Yes,119913.4002,4.155774331,346.285143,85.53942381,81.96620791,100.0,Education,12.0,170.3731885,1.0,Motorcycle_or_truck,Student_or_Unemployed,No,0.0,492.10499699999997
Browns,5.0,472.6693626,4390.873194,45_and_up,24991.59271,Yes,162.2127561,Yes,Male,By_16:00,0.414961501,0.349066444,6404.0,175.1938276,74.96245906,629.0733629,24.70110776,89.41091774,13.23608052,,14569.8388,No,776.6572368,9.763258244,27.86857077,39.86405109,157.5564542,100.0,Education,14.0,758.2324829,0.0,Public_or_other,Student_or_Unemployed,No,1.0,3.5029083460000003
Yellows,3.0,1129.162687,104751.3059,45_and_up,142053.9846,Yes,715.3754897999999,Yes,Female,By_16:00,0.456015645,0.5028347679999999,3391.0,549.9993807,4.669563193,3883.069097,205.64014650000001,42.78911976,23.45206559,10.609000000000002,57588.25584,No,77454.80491,0.7024138120000001,278.3070335,76.84042233,376.3875623,60.0,Financial,10.0,254.6602826,3.0,Foot_or_bicycle,Hightech,No,1.0,385.0906876
Turquoises,,418.9221702,63138.54295,30-45,19649.17236,No,651.4922896,Yes,,After_16:00,0.762621763,0.6594858579999999,5160.0,385.7436565,73.67621448,5292.986586999999,597.7946704,54.86713257,19.64035785,4.84,50465.009560000006,No,204439.5569,,452.1499274,,139.6407234,80.0,Healthcare,12.0,125.2036923,1.0,Foot_or_bicycle,Services_or_Retail,Yes,0.0,518.2160121000001
Turquoises,4.0,539.5260961,72825.44845,Below_30,32532.998519999997,No,651.6211036000001,Yes,Male,By_16:00,0.421021225,0.008286648,6874.0,423.2988058,34.48197353,4896.009622,974.0662582,45.48606453,20.57422674,3.1260000000000003,51335.17556,Maybe,163977.3763,6.986730688,404.94120110000006,19.62501665,179.84203200000002,60.0,Financial,12.0,128.4291986,3.0,Public_or_other,Student_or_Unemployed,Yes,0.0,
Browns,2.0,189.3762071,56024.03034,Below_30,4057.941827,No,919.2506839,No,Male,After_16:00,0.953632374,0.064546123,,528.2528319,22.22170611,9931.543009,49.50726149,57.29607951,22.98375148,11.084000000000001,73681.13708,Yes,787662.8787,9.060359604,887.5037345000001,5.140732368,63.12540237,100.0,Education,14.0,441.72220660000005,1.0,Car,Student_or_Unemployed,No,0.0,710.1455235000001
Reds,5.0,868.5117403999999,152302.7533,45_and_up,84112.01982999999,Yes,675.649363,No,Female,After_16:00,0.083885257,0.025908512,8977.0,386.228706,58.2798328,6033.275873,979.8659663999999,75.72651722,19.65270226,3.023,52511.713639999994,Maybe,,6.039990089,526.0818461,26.44413142,289.50391349999995,40.0,Foreign_Affairs,7.0,127.32633940000001,2.0,Motorcycle_or_truck,Services_or_Retail,Yes,0.0,550.8706859
Turquoises,8.0,287.6614581,34786.65085,30-45,9300.233203,Yes,654.0182906,Yes,Female,By_16:00,0.8564175409999999,0.107304551,3133.0,418.24243160000003,72.24768735,4464.358866,29.30879546,30.51346878,20.4509763,6.867000000000001,50727.56299,Maybe,131614.6978,8.906171932000001,362.7874003,0.142009277,95.88715269,90.0,Environment,15.0,160.6638495,3.0,Foot_or_bicycle,Hightech,No,1.0,482.6427244
Khakis,6.0,155.80237480000002,23925.30805,45_and_up,2759.0874559999997,Yes,691.31552,Yes,Male,By_16:00,0.085412055,0.5118135979999999,7756.0,439.5986192,65.63445057,5486.0541140000005,567.3627327,47.6040249,20.96660724,2.244,54481.52315,Maybe,212231.3027,9.573988749,460.6856875,61.93102270000001,51.93412492,70.0,Social,7.0,72.07326838,3.0,Car,Student_or_Unemployed,Yes,1.0,499.2163879
Oranges,3.0,391.200283,50338.30945,45_and_up,17144.5847,Yes,800.6703267999999,Yes,Male,After_16:00,0.507669213,0.24764160100000002,3833.0,426.4766623,47.45963041,4713.250336,14.37029196,58.19788834,20.65131139,8.167,58079.60249,Maybe,149018.9302,5.419146407,386.02970120000003,30.77803825,130.4000943,30.0,Military,6.0,290.1296585,0.0,Public_or_other,Services_or_Retail,Yes,1.0,756.4767213
Browns,9.0,30.21083473,8863.982397,45_and_up,121.4807822,Yes,1264.079498,No,Female,By_16:00,0.275608776,0.28367808,3965.0,,31.86737024,10449.33766,273.56883930000004,39.57482008,28.69856303,12.035,100853.5392,Yes,,2.85560678,880.2122625,73.62216767,10.07027824,100.0,Education,12.0,621.2120082,4.0,Car,Hightech,Yes,0.0,869.6230072999999
Blues,3.0,1500.753699,132306.2625,45_and_up,250761.5473,No,1334.7143740000001,Yes,Male,After_16:00,0.649320872,0.40360910200000005,9460.0,922.5396453,31.53383192,4489.875620000001,759.4632511,93.14821518,30.37333774,4.54,100286.439,No,69949.47625,7.074834008,264.47963300000004,18.838918300000003,500.251233,60.0,Financial,11.0,664.763453,2.0,Public_or_other,Student_or_Unemployed,Yes,1.0,955.9614602
Khakis,5.0,82.69015271,13212.87465,45_and_up,797.3035348,Yes,687.8094497999999,Yes,Female,By_16:00,0.780545988,0.055946479,3865.0,464.6341613,27.7008808,5722.901258,566.8769716,44.46976515,21.5553743,6.135,55518.21815,No,229789.1672,6.051013977,479.36329349999994,39.47349514,27.56338424,70.0,Social,6.0,69.85440905,4.0,Motorcycle_or_truck,Student_or_Unemployed,Yes,0.0,443.4047506
Turquoises,10.0,448.55003480000005,56550.18851,45_and_up,22514.75376,Yes,672.7359232999999,Yes,Male,By_16:00,0.538401708,0.592724824,5035.0,424.4682806,32.80986361,4631.135923,716.4001591,16.17524214,20.602628,4.965,52020.25531,Maybe,143050.3201,2.887335785,378.21993619999995,85.78991743,149.5166783,70.0,Social,10.0,143.4185842,5.0,Motorcycle_or_truck,Hightech,No,0.0,505.7849544
Turquoises,1.0,326.4118436,51335.05943,30-45,11957.10302,Yes,736.3690482000001,Yes,Male,By_16:00,0.793765743,0.43717782899999996,5565.0,507.8743988,87.59317338,5733.873501,800.3562982000001,62.1722125,22.53606884,4.435,59327.40265,No,222607.0072,9.843246387,471.8124704,19.76150419,108.80394790000001,60.0,Financial,8.0,46.239186600000004,2.0,Public_or_other,Student_or_Unemployed,No,0.0,464.2016845
Blues,5.0,1279.3213039999998,234248.1923,30-45,182287.8847,No,881.5276974999999,No,Female,By_16:00,0.349619145,0.9963715470000001,6676.0,440.23572120000006,,6373.576066,941.7283322999999,1.144934515,20.98179499,7.324,64354.82265,Yes,301741.984,1.3383414759999999,549.3104622999999,44.93630901,426.4404346,100.0,Education,,368.9953458,4.0,Car,Industry_or_other,No,1.0,860.7690043
Turquoises,2.0,529.9952422,,45_and_up,31397.21583,No,642.1838723999999,Yes,Female,After_16:00,0.777365245,0.173148676,3344.0,392.4783567,53.25102052,4428.780339,,14.42645313,19.81106652,6.656000000000001,49208.46399,Yes,132774.5061,3.650861627,364.3823625,16.56534206,176.66508069999998,80.0,Healthcare,10.0,173.142573,1.0,Foot_or_bicycle,Services_or_Retail,Yes,1.0,505.03023039999994
Reds,10.0,679.2145218999999,121310.4455,Below_30,51495.556710000004,No,765.0355696,No,Male,By_16:00,0.18406188699999998,0.812684903,8903.0,437.49282980000004,18.17849812,6233.106322,835.8236591,73.1647725,20.91632926,3.097,58722.92905,Yes,287094.5704,3.4076402060000004,535.8120663,65.08197985,226.4048406,50.0,Other,9.0,153.39057649999998,2.0,Motorcycle_or_truck,Hightech,Yes,1.0,635.4216325
Turquoises,4.0,132.7894696,21511.34696,45_and_up,2013.490182,No,779.934358,Yes,Male,By_16:00,0.444543054,0.61576271,6188.0,498.6815909,67.93976373,5857.239579,474.77847429999997,81.92913835,22.33117979,3.812,61152.336610000006,Yes,236183.986,1.6802745819999998,485.9876398,27.90656069,44.26315652,70.0,Social,13.0,66.54959498,2.0,Car,Public_Sector,No,1.0,565.0443245
Turquoises,7.0,,35032.85166,Below_30,9863.250751000001,No,603.6560444,Yes,Male,By_16:00,0.178967507,0.810958145,4837.0,351.0965618,63.10996476,4249.292014,957.2113267999999,39.16364489,18.73757086,5.162999999999999,45718.90795,Maybe,125819.1054,3.251793843,354.70988910000005,74.64056583,98.76480117,100.0,Education,13.0,208.08838909999997,2.0,Motorcycle_or_truck,Student_or_Unemployed,Yes,0.0,504.39629969999993
Turquoises,9.0,242.8504956,32481.500139999996,Below_30,6643.879411,Yes,663.9106012,Yes,Male,By_16:00,,0.9046425690000001,8376.0,355.11348230000004,43.88105213,4722.757398,921.8073855,74.37994552,18.84445495,1.624,49222.805810000005,Maybe,161004.0048,8.917804323,401.2530433,17.18871621,80.9501652,90.0,Environment,15.0,206.1221118,0.0,Car,Public_Sector,No,4.0,608.3663255
Turquoises,2.0,161.633156,21543.84838,30-45,2966.686288,No,691.6062592000001,Yes,Female,By_16:00,0.974903472,0.23263582300000002,6084.0,459.5233888,6.581931654,4917.703163,842.8598232999999,15.37485912,21.43649665,3.9160000000000004,54509.82465,Yes,159892.5289,7.230335216,399.8656385,33.16474964,53.87771867,60.0,Financial,8.0,110.6191028,1.0,Motorcycle_or_truck,Public_Sector,Yes,1.0,476.0972908
Greens,9.0,412.9370082,36647.0129,45_and_up,19093.97597,No,849.1495673000001,Yes,Female,By_16:00,0.44196403799999995,0.70938629,4636.0,552.1642786,36.60663541,3766.745258,217.9084639,92.24349649,23.49817607,5.364,63675.81796,No,70884.6269,0.225689837,266.24167009999996,66.40831386,137.6456694,100.0,Education,13.0,283.21711239999996,2.0,Public_or_other,Public_Sector,Yes,1.0,651.1550991
Pinks,4.0,864.6015992,103470.7044,Below_30,83357.74779,No,679.0151827000001,Yes,Male,By_16:00,0.168681955,0.10074499599999999,6741.0,386.60216339999994,35.3306235,,115.54120970000001,87.36101938,19.66220139,3.259,50609.430739999996,Yes,128897.7248,1.258490209,359.02329289999994,33.41909337,288.20053310000003,70.0,Social,8.0,202.2254791,4.0,Public_or_other,Student_or_Unemployed,Yes,3.0,590.3418126
Violets,9.0,245.89959879999998,58367.363139999994,Below_30,6810.479056,No,1241.108392,No,Male,By_16:00,0.61028759,0.654253746,9164.0,922.1929329,27.14631648,8965.263259000001,744.1372985,79.75652146,30.36762969,6.836,101517.5212,No,507068.9484,8.295383174,712.0877393,75.5685745,81.96653295,100.0,Education,14.0,505.5440715,2.0,Public_or_other,Services_or_Retail,Yes,0.0,679.8519571
Blues,4.0,1091.265426,281558.5322,45_and_up,132691.5584,Yes,846.1967765,No,Male,By_16:00,0.037520882,0.9360231090000001,5192.0,545.0588551,74.62245321,8830.449042,711.2312356000001,28.55063109,23.34649556,8.808,69562.33438,No,599127.2913,0.618531425,774.0331332000001,52.15882084,363.75514189999996,60.0,Financial,8.0,283.3982364,1.0,Foot_or_bicycle,Hightech,No,0.0,556.4809872000001
Turquoises,3.0,59.48418416,9059.048044,45_and_up,422.98007970000003,Yes,698.6231524,Yes,Female,By_16:00,0.144511713,0.10069848199999999,7848.0,414.731836,52.52756225,5398.265366,931.4612558,19.73807253,20.364965899999998,2.1519999999999997,53810.62798,Yes,208739.4892,5.685097557000001,456.8801694,97.04042199999999,19.82806139,60.0,Financial,10.0,112.4844618,3.0,Foot_or_bicycle,Industry_or_other,Yes,0.0,559.352966
Khakis,2.0,148.4290825,23880.56342,45_and_up,2507.3866420000004,No,686.2412419,Yes,Male,By_16:00,0.722881346,0.934525487,7957.0,457.55735439999995,22.26846348,5741.775971,38.27977274,45.06053999,,2.043,55213.87097,Maybe,232966.5894,0.670804249,482.6661262,19.16376862,49.47636083,60.0,Financial,6.0,66.12671996,2.0,Foot_or_bicycle,Services_or_Retail,No,2.0,452.34602069999994
Violets,9.0,400.0782794,20142.74371,Below_30,17928.09606,Yes,149.6950206,Yes,Female,By_16:00,,0.272373763,3022.0,43.14465524,65.39012694,1596.699504,143.069251,79.22891455,6.568459122,12.978,10424.26328,Maybe,22813.389519999997,3.051137817,151.04101930000002,34.30637042,133.35942649999998,80.0,Healthcare,12.0,652.417188,2.0,Motorcycle_or_truck,Industry_or_other,No,3.0,
Reds,5.0,130.4147774,18134.47324,Below_30,1943.2509440000001,No,773.1326178999999,Yes,Female,By_16:00,0.753395035,0.41538648200000006,8479.0,471.72236389999995,96.30452236,5115.013379999999,669.7422753,89.07442866,21.71917042,3.5210000000000004,58945.3288,No,174019.8502,3.1180054389999996,417.1568653,62.59620327,43.47159247,50.0,Other,11.0,143.5198356,1.0,Motorcycle_or_truck,Services_or_Retail,Yes,1.0,613.7336077000001
Browns,9.0,121.472606,11977.194,45_and_up,1690.0013149999997,Yes,593.5010495,Yes,Male,After_16:00,0.09114174900000001,0.927909185,5853.0,477.9901563,53.91832956,3913.979089,367.4972414,68.71556439,21.86298599,10.147,49419.38679,Yes,87497.56762999999,1.7757167219999999,295.79987769999997,34.18108625,40.49086868,90.0,Environment,13.0,310.2532001,0.0,Car,Student_or_Unemployed,No,0.0,267.4598423
Browns,10.0,514.1402714,151144.6423,30-45,,Yes,1207.611028,No,Male,By_16:00,0.140256505,0.163286664,5092.0,782.9798917999999,34.7345416,10385.22472,204.4696105,37.26133842,27.98177785,10.908,,Yes,777794.3407,4.362721762,,40.37682828,171.3800905,100.0,Education,12.0,578.3579271000001,2.0,Car,Services_or_Retail,Yes,0.0,829.4729517999999
